order_id,customer_id,product_name,category,quantity,price
682,616,Monitor,Electronics,2,1418.14
683,504,Monitor,Electronics,2,1539.96
684,768,Monitor,Electronics,2,154.32
685,127,Keyboard,Accessories,5,481.38
686,998,Keyboard,Accessories,2,499.49
687,704,Keyboard,Accessories,5,303.44
688,988,Monitor,Electronics,3,1854.56
689,776,Keyboard,Accessories,3,509.74
690,857,Keyboard,Accessories,4,1397.67
691,418,Monitor,Electronics,4,710.2
692,309,Monitor,Electronics,5,1853.88
693,506,Monitor,Electronics,3,1961.93
694,667,Keyboard,Accessories,1,487.22
695,144,Laptop,Electronics,1,647.3
696,683,Headphones,Accessories,3,652.18
697,997,Headphones,Accessories,3,752.81
698,94,Headphones,Accessories,3,422.5
699,219,Phone,Electronics,2,1767.93
700,294,Phone,Electronics,3,758.68
701,710,Phone,Electronics,5,821.06
702,164,Phone,Electronics,5,1441.6
703,934,Monitor,Electronics,5,470.33
704,997,Tablet,Electronics,5,769.16
705,687,Phone,Electronics,5,1916.33
706,243,Tablet,Electronics,2,264.31
707,980,Tablet,Electronics,5,945.41
708,385,Tablet,Electronics,3,597.85
709,623,Tablet,Electronics,4,264.63
710,669,Laptop,Electronics,2,1002.57
711,335,Monitor,Electronics,3,1462.71
712,158,Laptop,Electronics,2,809.0
713,902,Headphones,Accessories,5,967.61
714,593,Keyboard,Accessories,5,1865.73
715,483,Tablet,Electronics,2,899.75
716,423,Monitor,Electronics,2,1694.59
717,322,Monitor,Electronics,3,466.88
718,798,Phone,Electronics,5,1031.16
719,634,Monitor,Electronics,2,320.96
720,578,Keyboard,Accessories,2,1772.78
721,849,Laptop,Electronics,4,1988.2
722,831,Tablet,Electronics,3,938.07
723,14,Tablet,Electronics,2,380.52
724,430,Laptop,Electronics,2,799.16
725,113,Tablet,Electronics,5,742.9
726,358,Keyboard,Accessories,4,1120.35
727,117,Laptop,Electronics,5,933.8
728,848,Keyboard,Accessories,3,591.96
729,180,Keyboard,Accessories,2,1617.65
730,795,Tablet,Electronics,3,307.12
731,686,Monitor,Electronics,2,883.56
732,830,Laptop,Electronics,2,443.4
733,176,Keyboard,Accessories,5,708.62
734,208,Tablet,Electronics,3,1959.54
735,267,Keyboard,Accessories,5,1756.53
736,940,Headphones,Accessories,2,848.11
737,184,Phone,Electronics,1,1957.38
738,67,Monitor,Electronics,3,1516.17
739,434,Tablet,Electronics,5,341.88
740,555,Laptop,Electronics,5,1326.75
741,657,Keyboard,Accessories,2,818.03
742,861,Phone,Electronics,2,1324.82
743,831,Tablet,Electronics,3,1516.5
744,226,Laptop,Electronics,5,524.23
745,641,Keyboard,Accessories,3,215.59
746,858,Monitor,Electronics,1,688.83
747,541,Monitor,Electronics,5,1480.72
748,477,Monitor,Electronics,3,1189.8
749,714,Keyboard,Accessories,4,409.74
750,192,Keyboard,Accessories,3,919.28
751,565,Keyboard,Accessories,2,525.12
752,278,Headphones,Accessories,2,1003.68
753,263,Keyboard,Accessories,5,311.45
754,195,Phone,Electronics,2,936.89
755,425,Phone,Electronics,2,244.66
756,501,Monitor,Electronics,3,1375.41
757,83,Keyboard,Accessories,5,1939.75
758,275,Tablet,Electronics,3,1782.19
759,196,Monitor,Electronics,5,803.28
760,133,Tablet,Electronics,1,407.82
761,269,Laptop,Electronics,4,631.28
762,371,Keyboard,Accessories,5,1577.85
763,946,Headphones,Accessories,1,1863.59
764,867,Monitor,Electronics,4,1816.87
765,157,Phone,Electronics,5,1392.69
766,902,Monitor,Electronics,2,110.02
767,258,Monitor,Electronics,1,960.09
768,593,Monitor,Electronics,2,1808.88
769,30,Headphones,Accessories,3,156.94
770,989,Keyboard,Accessories,2,104.08
771,252,Tablet,Electronics,2,1022.18
772,510,Phone,Electronics,4,826.68
773,284,Keyboard,Accessories,4,1307.9
774,878,Keyboard,Accessories,5,1268.57
775,382,Laptop,Electronics,3,1200.27
776,838,Phone,Electronics,4,1225.81
777,490,Monitor,Electronics,5,835.17
778,996,Headphones,Accessories,4,1072.19
779,37,Monitor,Electronics,5,388.95
780,554,Tablet,Electronics,5,1090.11
781,600,Tablet,Electronics,2,355.58
782,620,Monitor,Electronics,2,914.46
783,618,Keyboard,Accessories,5,975.19
784,17,Phone,Electronics,3,1941.2
785,127,Phone,Electronics,4,1284.07
786,872,Headphones,Accessories,2,1084.55
787,824,Headphones,Accessories,4,355.84
788,166,Phone,Electronics,3,1877.97
789,298,Monitor,Electronics,3,459.83
790,307,Phone,Electronics,5,1115.63
791,893,Phone,Electronics,2,737.92
792,54,Phone,Electronics,1,1112.34
793,206,Monitor,Electronics,4,704.24
794,688,Tablet,Electronics,2,182.78
795,176,Tablet,Electronics,5,176.91
796,392,Monitor,Electronics,5,1443.62
797,641,Tablet,Electronics,4,1315.32
798,530,Laptop,Electronics,5,1575.45
799,478,Monitor,Electronics,5,1846.49
800,740,Keyboard,Accessories,4,1641.13
801,6,Laptop,Electronics,3,1859.2
802,729,Keyboard,Accessories,4,1275.6
803,774,Headphones,Accessories,3,1344.29
804,891,Phone,Electronics,2,1635.7
805,992,Tablet,Electronics,1,710.43
806,657,Laptop,Electronics,5,184.26
807,497,Keyboard,Accessories,3,1685.32
808,755,Tablet,Electronics,1,235.96
809,12,Tablet,Electronics,2,1718.39
810,221,Laptop,Electronics,3,1272.65
811,789,Laptop,Electronics,5,760.16
812,43,Phone,Electronics,5,1962.55
813,133,Laptop,Electronics,2,474.77
814,434,Keyboard,Accessories,2,1027.87
815,542,Headphones,Accessories,1,829.57
816,410,Tablet,Electronics,1,759.72
817,685,Headphones,Accessories,5,1804.91
818,156,Laptop,Electronics,4,1472.56
819,473,Headphones,Accessories,5,1676.18
820,97,Tablet,Electronics,3,1036.98
821,901,Tablet,Electronics,5,136.58
822,791,Laptop,Electronics,1,868.97
823,73,Phone,Electronics,5,229.37
824,478,Keyboard,Accessories,1,590.96
825,329,Laptop,Electronics,1,1705.65
826,919,Keyboard,Accessories,1,134.99
827,849,Phone,Electronics,2,1607.67
828,596,Headphones,Accessories,1,1857.56
829,208,Tablet,Electronics,1,581.09
830,155,Tablet,Electronics,4,583.6
831,857,Tablet,Electronics,3,955.05
832,42,Phone,Electronics,4,142.67
833,353,Tablet,Electronics,4,1401.44
834,532,Tablet,Electronics,1,1230.04
835,895,Phone,Electronics,5,576.94
836,932,Laptop,Electronics,5,763.09
837,841,Phone,Electronics,5,352.32
838,212,Tablet,Electronics,4,1180.56
839,178,Headphones,Accessories,2,1516.45
840,450,Phone,Electronics,1,1253.1
841,585,Phone,Electronics,2,295.6
842,539,Phone,Electronics,4,222.38
843,406,Keyboard,Accessories,1,798.76
844,379,Headphones,Accessories,1,170.36
845,938,Tablet,Electronics,5,740.02
846,727,Keyboard,Accessories,1,303.1
847,83,Keyboard,Accessories,5,194.94
848,686,Phone,Electronics,4,1101.67
849,354,Keyboard,Accessories,5,1550.25
850,902,Laptop,Electronics,3,1511.13
851,577,Tablet,Electronics,2,1358.68
852,176,Laptop,Electronics,1,1918.98
853,776,Phone,Electronics,5,308.7
854,543,Laptop,Electronics,5,638.72
855,682,Monitor,Electronics,2,1357.76
856,2,Tablet,Electronics,3,1273.15
857,929,Headphones,Accessories,4,1664.07
858,673,Headphones,Accessories,3,780.9
859,779,Phone,Electronics,2,475.2
860,411,Phone,Electronics,4,1323.64
861,611,Keyboard,Accessories,1,421.04
862,570,Keyboard,Accessories,1,163.7
863,831,Monitor,Electronics,5,1202.42
864,402,Keyboard,Accessories,1,1346.8
865,853,Phone,Electronics,1,1627.5
866,703,Tablet,Electronics,2,1774.47
867,5,Tablet,Electronics,1,898.39
868,873,Headphones,Accessories,1,465.62
869,142,Tablet,Electronics,4,1842.91
870,49,Headphones,Accessories,1,1110.83
871,352,Headphones,Accessories,1,779.18
872,703,Laptop,Electronics,5,1082.35
873,376,Headphones,Accessories,4,1780.21
874,282,Laptop,Electronics,2,1463.77
875,643,Headphones,Accessories,4,1588.62
876,486,Monitor,Electronics,2,752.2
877,943,Headphones,Accessories,2,1965.41
878,926,Keyboard,Accessories,3,254.14
879,677,Headphones,Accessories,4,658.9
880,289,Phone,Electronics,1,1967.89
881,545,Tablet,Electronics,2,928.96
882,345,Laptop,Electronics,1,593.25
883,702,Headphones,Accessories,3,326.05
884,913,Phone,Electronics,1,1472.38
885,183,Monitor,Electronics,4,1624.23
886,132,Phone,Electronics,4,1372.77
887,109,Headphones,Accessories,2,700.73
888,144,Tablet,Electronics,2,1129.75
889,603,Headphones,Accessories,5,1719.56
890,505,Keyboard,Accessories,2,154.38
891,395,Tablet,Electronics,1,1828.34
892,344,Phone,Electronics,3,314.88
893,372,Tablet,Electronics,4,472.51
894,937,Keyboard,Accessories,4,838.2
895,432,Phone,Electronics,4,1878.02
896,751,Headphones,Accessories,5,974.37
897,666,Monitor,Electronics,1,1567.94
898,224,Monitor,Electronics,2,948.78
899,72,Phone,Electronics,4,1862.0
900,519,Laptop,Electronics,4,1435.04
901,509,Phone,Electronics,2,658.04
902,700,Tablet,Electronics,5,103.08
903,629,Phone,Electronics,2,1373.09
904,5,Keyboard,Accessories,4,1027.25
905,317,Monitor,Electronics,5,1280.19
906,258,Keyboard,Accessories,5,1596.38
907,325,Tablet,Electronics,2,1657.07
908,819,Keyboard,Accessories,3,1825.24
909,800,Laptop,Electronics,1,578.1
910,398,Phone,Electronics,1,1695.94
911,609,Headphones,Accessories,5,1947.95
912,696,Headphones,Accessories,2,311.82
913,462,Monitor,Electronics,1,1121.24
914,166,Phone,Electronics,2,741.79
915,238,Headphones,Accessories,3,833.27
916,432,Phone,Electronics,2,1067.2
917,77,Tablet,Electronics,2,798.73
918,795,Headphones,Accessories,2,931.87
919,317,Phone,Electronics,2,833.05
920,355,Monitor,Electronics,3,810.15
921,276,Keyboard,Accessories,5,780.23
922,408,Phone,Electronics,1,576.33
923,635,Monitor,Electronics,2,1340.97
924,389,Phone,Electronics,5,403.73
925,737,Headphones,Accessories,4,337.09
926,562,Phone,Electronics,4,323.08
927,802,Tablet,Electronics,4,1549.77
928,730,Tablet,Electronics,2,1650.36
929,147,Tablet,Electronics,4,1504.61
930,866,Tablet,Electronics,1,494.98
931,628,Phone,Electronics,2,1653.56
932,726,Laptop,Electronics,3,1218.99
933,858,Laptop,Electronics,2,1658.21
934,500,Tablet,Electronics,3,173.94
935,866,Monitor,Electronics,5,1395.1
936,183,Keyboard,Accessories,1,1550.06
937,748,Headphones,Accessories,5,1626.4
938,40,Monitor,Electronics,2,1749.39
939,775,Monitor,Electronics,1,365.82
940,350,Keyboard,Accessories,5,115.56
941,581,Tablet,Electronics,4,628.24
942,257,Headphones,Accessories,5,458.66
943,84,Headphones,Accessories,4,1486.0
944,625,Monitor,Electronics,4,977.48
945,881,Headphones,Accessories,2,1616.17
946,444,Laptop,Electronics,2,587.5
947,835,Monitor,Electronics,4,950.06
948,877,Monitor,Electronics,2,1951.72
949,936,Tablet,Electronics,3,1686.56
950,272,Keyboard,Accessories,5,815.69
951,924,Laptop,Electronics,5,1414.64
952,922,Headphones,Accessories,4,150.47
953,715,Keyboard,Accessories,3,1945.26
954,398,Phone,Electronics,5,151.33
955,970,Tablet,Electronics,2,187.23
956,35,Keyboard,Accessories,2,1838.37
957,635,Laptop,Electronics,3,1377.14
958,745,Phone,Electronics,4,1094.22
959,859,Keyboard,Accessories,4,1841.78
960,83,Monitor,Electronics,5,1319.35
961,778,Laptop,Electronics,4,1583.0
962,552,Monitor,Electronics,1,193.62
963,218,Laptop,Electronics,3,945.13
964,807,Laptop,Electronics,4,1423.12
965,262,Phone,Electronics,5,1989.9
966,787,Keyboard,Accessories,3,857.31
967,620,Tablet,Electronics,4,568.36
968,116,Keyboard,Accessories,4,581.38
969,945,Keyboard,Accessories,2,1364.5
970,897,Monitor,Electronics,4,1393.85
971,998,Tablet,Electronics,5,204.06
972,468,Phone,Electronics,4,876.71
973,369,Keyboard,Accessories,4,735.31
974,105,Monitor,Electronics,1,1226.59
975,27,Keyboard,Accessories,2,1614.53
976,294,Tablet,Electronics,2,1620.58
977,627,Keyboard,Accessories,4,1477.57
978,242,Phone,Electronics,3,1246.03
979,657,Laptop,Electronics,5,1875.9
980,284,Tablet,Electronics,4,116.75
981,495,Keyboard,Accessories,3,1652.52
982,723,Laptop,Electronics,1,120.7
983,939,Tablet,Electronics,1,1361.03
984,849,Tablet,Electronics,4,1069.05
985,888,Headphones,Accessories,4,836.15
986,807,Keyboard,Accessories,2,189.54
987,819,Monitor,Electronics,2,1843.01
988,500,Monitor,Electronics,4,1741.12
989,94,Phone,Electronics,4,475.69
990,554,Keyboard,Accessories,3,773.91
991,783,Laptop,Electronics,4,1145.6
992,75,Phone,Electronics,4,443.65
993,68,Headphones,Accessories,2,1951.11
994,916,Keyboard,Accessories,4,624.04
995,220,Headphones,Accessories,1,1438.06
996,335,Keyboard,Accessories,2,689.85
997,300,Keyboard,Accessories,4,1793.89
998,415,Headphones,Accessories,3,869.47
999,583,Monitor,Electronics,5,1029.12
1000,657,Tablet,Electronics,5,1845.39
